jnspemda,kodefungsi,fungsi,kodesubfungsi,subfungsi,kodeurusan,urusan/unsur,kodebidang,uraibidang,kodeprogram,uraiprogram,kodekegiatan,uraikegiatan,kodesubkegiatan,uraisubkegiatan,kinerja,indikator,satuan
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.02,PROGRAM PENGEMBANGAN KEBUDAYAAN,2.22.02.1.02,Pelestarian Kesenian Tradisional yang Masyarakat Pelakunya Lintas Kabupaten/Kota dalam Daerah Provinsi,2.22.02.1.02.02,"Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Tradisional","Tersedianya Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Tradisional","Jumlah Laporan Hasil Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Tradisional",Laporan
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.02,PROGRAM PENGEMBANGAN KEBUDAYAAN,2.22.02.1.02,Pelestarian Kesenian Tradisional yang Masyarakat Pelakunya Lintas Kabupaten/Kota dalam Daerah Provinsi,2.22.02.1.02.03,Pemberian Penghargaan Kepada Pihak yang Berprestasi atau Berkontribusi Luar Biasa Sesuai Dengan Prestasi dan Kontribusinya dalam Pemajuan Kebudayaan,Tersedianya Penghargaan Kepada Pihak yang Berprestasi atau Berkontribusi Luar Biasa Sesuai Dengan Prestasi dan Kontribusinya dalam Pemajuan Kebudayaan,Jumlah Orang/Lembaga yang Diberi Penghargaan untuk Mereka yang Berjasa dalam Pemajuan Kebudayaan,Sertifikat
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.02,PROGRAM PENGEMBANGAN KEBUDAYAAN,2.22.02.1.03,Pembinaan Lembaga Adat yang Penganutnya Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi,2.22.02.1.03.01,"Pelindungan, Pengembangan, Pemanfaatan Objek Pemajuan Lembaga Adat","Terlaksananya Pelindungan, Pengembangan, Pemanfaatan Objek Pemajuan Lembaga Adat","Jumlah Objek Pemajuan Lembaga Adat yang telah Dilakukan Pelindungan, Pengembangan dan Pemanfaatan",Objek
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.02,PROGRAM PENGEMBANGAN KEBUDAYAAN,2.22.02.1.03,Pembinaan Lembaga Adat yang Penganutnya Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi,2.22.02.1.03.02,"Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Adat","Terlaksananya Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Adat","Jumlah Sumber Daya Manusia, Lembaga, dan Pranata Adat yang Dibina",Orang
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.02,PROGRAM PENGEMBANGAN KEBUDAYAAN,2.22.02.1.03,Pembinaan Lembaga Adat yang Penganutnya Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi,2.22.02.1.03.03,Penyediaan Sarana dan Prasarana Pembinaan Lembaga Adat ,Tersedianya Sarana dan Prasarana Pembinaan Lembaga Adat ,Jumlah Sarana dan Prasarana Lembaga Adat yang Disediakan/Difasilitasi,Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.03,PROGRAM PENGEMBANGAN KESENIAN TRADISIONAL,2.22.03.1.01,Pembinaan Kesenian yang Masyarakat Pelakunya Lintas Daerah Kabupaten/Kota,2.22.03.1.01.01,Peningkatan Pendidikan dan Pelatihan Sumber Daya Manusia Kesenian Tradisional,Terlaksananya Pendidikan dan Pelatihan Sumber Daya Manusia Kesenian Tradisional,Jumlah Sumber Daya Manusia Kesenian Tradisional yang Mendapat Pendidikan dan Pelatihan (Ditingkatkan Kompetensinya),Orang
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.01,"Sejarah, Bahasa, Sastra dan Permuseuman",2.22.08.5.01.03,Pembinaan dan Pengelolaan Permuseuman,Terlaksananya Pembinaan dan Pengelolaan Permuseuman,Jumlah Permuseuman yang Dibina dan Dikelola,Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.03,PROGRAM PENGEMBANGAN KESENIAN TRADISIONAL,2.22.03.1.01,Pembinaan Kesenian yang Masyarakat Pelakunya Lintas Daerah Kabupaten/Kota,2.22.03.1.01.02,Standardisasi dan Sertifikasi Sumber Daya Manusia Kesenian Tradisional sesuai dengan Kebutuhan dan Tuntutan,Tersedianya Standardisasi dan Sertifikasi Sumber Daya Manusia Kesenian Tradisional Sesuai dengan Kebutuhan dan Tuntutan,Jumlah Sumber Daya Manusia Kesenian Tradisonal yang Mengikuti Proses Standarisasi,Sertifikat
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.03,PROGRAM PENGEMBANGAN KESENIAN TRADISIONAL,2.22.03.1.01,Pembinaan Kesenian yang Masyarakat Pelakunya Lintas Daerah Kabupaten/Kota,2.22.03.1.01.03,Peningkatan Kapasitas Tata Kelola Lembaga Kesenian Tradisional,Terlaksananya Peningkatan Kapasitas Tata Kelola Lembaga Kesenian Tradisional,Jumlah Lembaga Kesenian Tradisional yang Ditingkatkan Kapasitasnya,Lembaga 
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.04,PROGRAM PEMBINAAN SEJARAH,2.22.04.1.01,Pembinaan Sejarah Lokal Provinsi,2.22.04.1.01.01,Pemberdayaan Sumber Daya Manusia dan Lembaga Sejarah Lokal Provinsi,Terlaksananya Pemberdayaan Sumber Daya Manusia dan Lembaga Sejarah Lokal Provinsi,Jumlah Sumber Daya Manusia dan Lembaga Sejarah Lokal Provinsi yang Diberdayakan,Orang
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.04,PROGRAM PEMBINAAN SEJARAH,2.22.04.1.01,Pembinaan Sejarah Lokal Provinsi,2.22.04.1.01.02,Penyediaan Sarana dan Prasarana Pembinaan Sejarah,Tersedianya Sarana dan Prasarana Pembinaan Sejarah,Jumlah Sarana dan Prasarana Pembinaan Sejarah,Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.04,PROGRAM PEMBINAAN SEJARAH,2.22.04.1.01,Pembinaan Sejarah Lokal Provinsi,2.22.04.1.01.03,Peningkatan Akses Masyarakat terhadap Data dan Informasi Sejarah,Tersedianya Data dan Informasi Sejarah yang Diakses Masyarakat,Jumlah Dokumen Data dan Informasi Sejarah yang dapat diakses Masyarakat,Dokumen
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.04,PROGRAM PEMBINAAN SEJARAH,2.22.04.1.01,Pembinaan Sejarah Lokal Provinsi,2.22.04.1.01.04,Fasilitasi Peningkatan Penulisan Sejarah Lokal,Terfasilitasinya Penulisan Sejarah Lokal,"Jumlah Penulisan Sejarah Lokal

Jumlah Dokumen Hasil Penulisan Sejarah Lokal",Dokumen
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.05,PROGRAM PELESTARIAN DAN PENGELOLAAN CAGAR BUDAYA,2.22.05.1.01,Penetapan Cagar Budaya Peringkat Provinsi,2.22.05.1.01.02,Penetapan Cagar Budaya,Terlaksananya Penetapan Cagar Budaya,Jumlah Objek Cagar Budaya yang Ditetapkan,Objek
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.05,PROGRAM PELESTARIAN DAN PENGELOLAAN CAGAR BUDAYA,2.22.05.1.01,Penetapan Cagar Budaya Peringkat Provinsi,2.22.05.1.01.01,Pendaftaran Objek Diduga Cagar Budaya,Terlaksananya Pendaftaran Objek Diduga Cagar Budaya,Jumlah Objek Diduga Cagar Budaya yang Didaftarkan,Objek
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.05,PROGRAM PELESTARIAN DAN PENGELOLAAN CAGAR BUDAYA,2.22.05.1.02,Pengelolaan Cagar Budaya Peringkat Provinsi,2.22.05.1.02.01,Pelindungan Cagar Budaya,Terlaksananya Cagar Budaya yang Diregistrasi,Jumlah Objek Cagar Budaya yang Diregistrasi,Objek
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.05,PROGRAM PELESTARIAN DAN PENGELOLAAN CAGAR BUDAYA,2.22.05.1.02,Pengelolaan Cagar Budaya Peringkat Provinsi,2.22.05.1.02.02,Pengembangan Cagar Budaya,Terlaksanakannya Pengembangan Cagar Budaya,Jumlah Objek Cagar Budaya yang Dikembangkan,Objek
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.05,PROGRAM PELESTARIAN DAN PENGELOLAAN CAGAR BUDAYA,2.22.05.1.02,Pengelolaan Cagar Budaya Peringkat Provinsi,2.22.05.1.02.03,Pemanfaatan Cagar Budaya,Terlaksananya Pemanfaatan Cagar Budaya,Jumlah Objek Cagar Budaya yang Dimanfaatkan,Objek
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.05,PROGRAM PELESTARIAN DAN PENGELOLAAN CAGAR BUDAYA,2.22.05.1.02,Pengelolaan Cagar Budaya Peringkat Provinsi,2.22.05.1.02.04,Pembinaan dan Peningkatan Kapasitas Tenaga Pelestari Cagar Budaya,Terlaksananya Tenaga Pelestari Cagar Budaya yang Dibina dan Ditingkatkan Kapasitasnya ,Jumlah Tenaga Pelestari Cagar Budaya yang Dibina dan Ditingkatkan Kapasitasnya ,Orang
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.05,PROGRAM PELESTARIAN DAN PENGELOLAAN CAGAR BUDAYA,2.22.05.1.03,Penerbitan Izin Membawa Cagar Budaya Ke Luar Daerah Provinsi,2.22.05.1.03.01,Penerbitan Izin membawa Cagar Budaya Ke Luar Daerah Provinsi,Terbitnya Perizinan Membawa Cagar Budaya Ke Luar Daerah Provinsi,Jumlah Objek Cagar Budaya yang Mendapatkan Perizinan ke Luar Daerah Provinsi ,Objek
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.05,PROGRAM PELESTARIAN DAN PENGELOLAAN CAGAR BUDAYA,2.22.05.1.03,Penerbitan Izin Membawa Cagar Budaya Ke Luar Daerah Provinsi,2.22.05.1.03.02,Evaluasi dan Pengawasan Cagar Budaya Ke Luar Daerah Provinsi,Terlaksananya Evaluasi dan Pengawasan Cagar Budaya Ke Luar Daerah Provinsi,Jumlah Laporan Hasil Evaluasi dan Pengawasan Cagar Budaya ke Luar Daerah Provinsi,Laporan
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.06,PROGRAM PENGELOLAAN PERMUSEUMAN,2.22.06.1.01,Pengelolaan Museum Provinsi,2.22.06.1.01.01,"Pelindungan, Pengembangan, dan Pemanfataan Koleksi Secara Terpadu","Terlaksananya Pelindungan, Pengembangan, dan Pemanfataan Koleksi Secara Terpadu","Jumlah Koleksi Museum yang Dilakukan Pelindungan, Pengembangan, dan Pemanfataan",Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.06,PROGRAM PENGELOLAAN PERMUSEUMAN,2.22.06.1.01,Pengelolaan Museum Provinsi,2.22.06.1.01.02,Pembinaan dan Peningkatan Mutu dan Kapasitas Sumber Daya Manusia Permuseuman,Terlaksananya Peningkatan Mutu dan Kapasitas Sumber Daya Manusia Permuseuman,Jumlah Sumber Daya Manusia Permuseuman yang Ditingkatkan Mutu dan Kapasitasnya,Orang
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.06,PROGRAM PENGELOLAAN PERMUSEUMAN,2.22.06.1.01,Pengelolaan Museum Provinsi,2.22.06.1.01.03,Peningkatan Pelayanan dan Akses Masyarakat terhadap Museum,Meningkatnya Pelayanan dan Akses Masyarakat terhadap Museum,Jumlah Pelayanan dan Akses Masyarakat terhadap Museum,Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.06,PROGRAM PENGELOLAAN PERMUSEUMAN,2.22.06.1.01,Pengelolaan Museum Provinsi,2.22.06.1.01.04,Penyediaan dan Pemeliharaan Sarana dan Prasarana Museum,Tersedianya Sarana dan Prasarana Museum,Jumlah Sarana dan Prasarana Museum yang Tersedia,Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.06,PROGRAM PENGELOLAAN PERMUSEUMAN,2.22.06.1.01,Pengelolaan Museum Provinsi,2.22.06.1.01.05,Revitalisasi Sarana dan Prasarana Museum,Terlaksananya Revitalisasi Sarana dan Prasarana Museum,Jumlah Sarana dan Prasarana Museum yang Direvitalisasi,Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.01,"Sejarah, Bahasa, Sastra dan Permuseuman",2.22.08.5.01.01,Pembinaan dan Pengembangan Kesejarahan,Terlaksananya Pembinaan dan Pengembangan Kesejarahan,Jumlah Dokumen Hasil Pembinaan dan Pengembangan Kesejarahan,Dokumen
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.01,"Sejarah, Bahasa, Sastra dan Permuseuman",2.22.08.5.01.02,"Pembinaan, Pengembangan Bahasa dan Sastra","Terlaksananya Pembinaan, Pengembangan Bahasa dan Sastra",Jumlah Laporan Hasil Pembinaan dan Pengembangan Bahasa dan Sastra,Laporan
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.02,Perlindungan dan Konservasi Arsip Kraton dan Kadipaten,2.22.08.5.02.01,Pengelolaan Koleksi Perpustakaan dan Arsip Bernilai Sejarah Kasultanan dan Kadipaten,Terlaksananya Pengelolaan Koleksi Perpustakaan dan Arsip Bernilai Sejarah Kasultanan dan Kadipaten,Jumlah Koleksi Perpustakaan Bernilai Sejarah Kasultanan dan Kadipaten yang Dikelola,Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.02,Perlindungan dan Konservasi Arsip Kraton dan Kadipaten,2.22.08.5.02.02,Pengelolaan Arsip Bernilai Sejarah Kasultanan dan Kadipaten,Tersedianya Arsip Bernilai Sejarah Kasultanan dan Kadipaten,Jumlah Arsip Bernilai Sejarah Kasultanan dan Kadipaten,Dokumen
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.02,Perlindungan dan Konservasi Arsip Kraton dan Kadipaten,2.22.08.5.02.03,Pengelolaan Koleksi dan Pengembangan Literasi Budaya,Tersedianya Koleksi dan Pengembangan Literasi Budaya,Jumlah Koleksi dan Pengembangan Literasi Budaya,Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.03,Penguatan Museum Sonobudoyo,2.22.08.5.03.01,Pengelolaan Museum Sonobudoyo,Tersedianya Museum Sonobudoyo,Jumlah Museum Sonobudoyo yang Dikelola,Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.03,Penguatan Museum Sonobudoyo,2.22.08.5.03.02,Pengembangan Museum Sonobudoyo,Terlaksananya Pengembangan Museum Sonobudoyo,Jumlah Museum Sonobudoyo yang Dikembangkan,Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.04,Pelestarian Cagar Budaya dan Warisan Budaya,2.22.08.5.04.01,Tata Kelola Cagar Budaya dan Warisan Budaya,Terlaksananya Tata Kelola Cagar Budaya dan Warisan Budaya,Jumlah objek Cagar Budaya dan Warisan Budaya yang Dikelola,Objek
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.04,Pelestarian Cagar Budaya dan Warisan Budaya,2.22.08.5.04.02,Pengembangan Cagar Budaya dan Warisan Budaya,Meningkatnya Pengembangan Cagar Budaya dan Warisan Budaya,Jumlah objek Cagar Budaya dan Warisan Budaya yang Dikembangkan,Objek
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.04,Pelestarian Cagar Budaya dan Warisan Budaya,2.22.08.5.04.03,Nominasi Warisan Budaya Nasional dan Dunia,Terlaksananya Nominasi Warisan Budaya Nasional dan Dunia,Jumlah Objek Warisan Budaya Nasional dan Dunia yang masuk Nominasi,Objek
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.05,Pengelolaan Taman Budaya,2.22.08.5.05.01,Pengelolaan dan Pengembangan Taman Budaya Yogyakarta,Terlaksananya Pengelolaan dan Pengembangan Taman Budaya Yogyakarta,Jumlah Taman Budaya Yogyakarta yang Dikelola dan Dikembangkan,Objek
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.06,Sarana Prasarana Keistimewaan Urusan Kebudayaan,2.22.08.5.06.01,Pengadaan Sarana dan Prasarana Budaya,Tersedianya Sarana dan Prasarana Budaya,Jumlah Sarana dan Prasarana Budaya,Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.06,Sarana Prasarana Keistimewaan Urusan Kebudayaan,2.22.08.5.06.02,Pembangunan Ekosistem Kultural DIY Berbasis Digital,Terlaksananya Pembangunan Ekosistem Kultural DIY Berbasis Digital,Jumlah Ekosistem Kultural DIY Berbasis Digital yang Dibangun,Objek
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.06,Sarana Prasarana Keistimewaan Urusan Kebudayaan,2.22.08.5.06.03,Pengadaan Sarana Publikasi dan Penanda Keistimewaan,Tersedianya Sarana Publikasi dan Penanda Keistimewaan,Jumlah Sarana Publikasi dan Penanda Keistimewaan ,Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.06,Sarana Prasarana Keistimewaan Urusan Kebudayaan,2.22.08.5.06.04,Pengadaan Sarana dan Prasarana Lembaga Budaya,Tersedianya Sarana dan Prasarana Lembaga Budaya,Jumlah Sarana dan Prasarana Lembaga Budaya,Unit
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.07,Perencanaan dan Pengendalian Urusan Kebudayaan,2.22.08.5.07.01,Perencanaan Program dan Kegiatan Urusan Kebudayaan,Terlaksananya Perencanaan Program dan Kegiatan Urusan Kebudayaan,Jumlah Dokumen Perencanaan Program dan Kegiatan yang Mengakomodir Urusan Kebudayaan,Dokumen
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.07,Perencanaan dan Pengendalian Urusan Kebudayaan,2.22.08.5.07.02,Monitoring dan Evaluasi Program dan Kegiatan Urusan Kebudayaan,Terlaksananya Monitoring dan Evaluasi Program dan Kegiatan Urusan Kebudayaan,Jumlah Laporan Hasil Monitoring dan Evaluasi Program dan Kegiatan Urusan Kebudayaan ****),Laporan
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.07,Perencanaan dan Pengendalian Urusan Kebudayaan,2.22.08.5.07.03,Membangun Kemitraan dengan Lembaga Pelestari Budaya,Terbangunnya Kemitraan dengan Lembaga Pelestari Budaya,Jumlah Dokumen Kemitraan dengan Lembaga Pelestari Budaya,Dokumen
PROV,10,PENDIDIKAN,11,Pengembangan Budaya,2,Urusan Wajib yang Tidak Berkaitan dengan Pelayanan Dasar,2.22,URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN,2.22.08,PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN KEBUDAYAAN,2.22.08.5.08,Pengembangan Kearifan Lokal dan Potensi Budaya,2.22.08.5.08.01,Pengembangan Lumbung Mataraman,Terlaksananya Pengembangan Lumbung Mataraman,Jumlah Laporan Hasil Pengembangan Lumbung Mataraman,Laporan
